simulation month frag_zone year random_number selected_set
1 1 18 10 0.5504166588301626 4
1 2 1 1 0.8401422865709739 8
1 2 1 2 0.18823125029891152 6
1 2 1 3 0.5149106647014369 2
1 2 1 4 0.4240524882172607 4
1 2 1 5 0.23713535173838995 6
1 2 1 6 0.1449608829495731 10
1 2 1 7 0.8530702237439425 7
1 2 1 8 0.5302958192452382 7
1 2 1 9 0.7162508560725868 5
1 2 1 10 0.8467520558325425 8
1 2 2 1 0.3500416635176504 7
1 2 2 2 0.27756199409838134 10
1 2 2 3 0.38230094844031814 9
1 2 2 4 0.8896934837249436 9
1 2 2 5 0.11374564844725021 6
1 2 2 6 0.12841895026663808 1
1 2 2 7 0.21797796870654795 8
1 2 2 8 0.19119990017019384 6
1 2 2 9 0.8472355315838149 5
1 2 2 10 0.08702485372428026 10
1 2 3 1 0.3934284240857574 3
1 2 3 2 0.3368091386762876 2
1 2 3 3 0.33008988807766204 4
1 2 3 4 0.4091731696238804 5
1 2 3 5 0.11598479467630896 4
1 2 3 6 0.9314190802573222 1
1 2 3 7 0.29235942449329533 10
1 2 3 8 0.6541022556422317 10
1 2 3 9 0.7632939406253718 10
1 2 3 10 0.5223170471401807 9
1 2 4 1 0.37116013965458217 4
1 2 4 2 0.14742275729421206 1
1 2 4 3 0.7287078653201506 3
1 2 4 4 0.7744745716417295 5
1 2 4 5 0.42990703715913836 9
1 2 4 6 0.7690094499945707 9
1 2 4 7 0.23613586526959907 9
1 2 4 8 0.4275643549761058 5
1 2 4 9 0.10678346947235273 3
1 2 4 10 0.12763631849768486 4
1 2 5 1 0.2871851496315351 9
1 2 5 2 0.5051619484956952 3
1 2 5 3 0.6781078782936124 8
1 2 5 4 0.7232677137812189 9
1 2 5 5 0.26636140241338924 1
1 2 5 6 0.4527655598826089 6
1 2 5 7 0.6025080817733037 10
1 2 5 8 0.6962966028457593 1
1 2 5 9 0.4557168990803504 10
1 2 5 10 0.18238004313878386 2
1 2 6 1 0.19835322476327089 7
1 2 6 2 0.20872567132344377 4
1 2 6 3 0.32105838999620107 5
1 2 6 4 0.6646424944295395 5
1 2 6 5 0.5017808181396103 3
1 2 6 6 0.05755002849638824 2
1 2 6 7 0.8947501067118172 6
1 2 6 8 0.12791576895197232 5
1 2 6 9 0.19304296391247788 7
1 2 6 10 0.9986730890344466 2
1 2 7 1 0.05680381050079564 4
1 2 7 2 0.9025695468894833 10
1 2 7 3 0.8564358634425533 5
1 2 7 4 0.8727882289526536 10
1 2 7 5 0.18069200697694365 2
1 2 7 6 0.03535305649269527 10
1 2 7 7 0.7948208431345327 8
1 2 7 8 0.6844187751739541 10
1 2 7 9 0.6761661841799385 6
1 2 7 10 0.5360970873158234 3
1 2 8 1 0.2072301054564638 8
1 2 8 2 0.21911426248728394 2
1 2 8 3 0.2478626950177789 10
1 2 8 4 0.837575997264595 9
1 2 8 5 0.4563701666853488 9
1 2 8 6 0.5699524356905519 6
1 2 8 7 0.672580148708596 6
1 2 8 8 0.372209851445107 9
1 2 8 9 0.599779564480332 10
1 2 8 10 0.2996030673215456 1
1 2 9 1 0.7807249862276989 9
1 2 9 2 0.40602670792193507 6
1 2 9 3 0.10162975537405983 8
1 2 9 4 0.027472493914884932 4
1 2 9 5 0.4827975042951008 4
1 2 9 6 0.01934322000481925 9
1 2 9 7 0.14314180843174384 8
1 2 9 8 0.4567950198452412 8
1 2 9 9 0.6430628612261523 7
1 2 9 10 0.14210675081868684 3
1 2 10 1 0.9881151470834153 2
1 2 10 2 0.26459859341609593 5
1 2 10 3 0.8774045939097886 5
1 2 10 4 0.03187390665996215 9
1 2 10 5 0.762308269131585 7
1 2 10 6 0.5936593648506866 2
1 2 10 7 0.23425335229470778 5
1 2 10 8 0.46957323479751 2
1 2 10 9 0.2842390286441687 9
1 2 10 10 0.9389554584435619 3
1 2 11 1 0.8317631587070241 9
1 2 11 2 0.11530051462891955 10
1 2 11 3 0.4849298847109763 6
1 2 11 4 0.8507836456452017 9
1 2 11 5 0.19547106732755593 7
1 2 11 6 0.12293727650459196 3
1 2 11 7 0.880365863995713 4
1 2 11 8 0.8387377799845633 8
1 2 11 9 0.9390455366683312 7
1 2 11 10 0.8568972659190108 3
1 2 12 1 0.7170149219387498 9
1 2 12 2 0.7938860263204 1
1 2 12 3 0.837803459714188 3
1 2 12 4 0.789671736924775 3
1 2 12 5 0.9309570099746722 9
1 2 12 6 0.7060742132461829 6
1 2 12 7 0.39069834821370764 6
1 2 12 8 0.3571718031748201 6
1 2 12 9 0.9700569737697999 5
1 2 12 10 0.7692710133534023 10
1 2 13 1 0.7340013042630492 8
1 2 13 2 0.8966204368943981 7
1 2 13 3 0.3069917635764038 4
1 2 13 4 0.6497452611024375 3
1 2 13 5 0.0774811399260078 2
1 2 13 6 0.8913592854398086 10
1 2 13 7 0.9366727840625276 8
1 2 13 8 0.051435252880891014 10
1 2 13 9 0.5607328927980386 7
1 2 13 10 0.9933077710574006 2
1 2 14 1 0.576280857299942 10
1 2 14 2 0.03835315624090585 4
1 2 14 3 0.28287106267888185 9
1 2 14 4 0.7745661640108913 8
1 2 14 5 0.2587357034075761 3
1 2 14 6 0.46928684000705334 4
1 2 14 7 0.1332252983189135 5
1 2 14 8 0.7529825860361462 2
1 2 14 9 0.4879897624003794 5
1 2 14 10 0.6106890579882494 1
1 2 15 1 0.16897499389585358 1
1 2 15 2 0.5268322734611643 10
1 2 15 3 0.7727729272580595 9
1 2 15 4 0.6173060566275769 7
1 2 15 5 0.5731097306883637 3
1 2 15 6 0.23726889811799556 6
1 2 15 7 0.2395741894502581 7
1 2 15 8 0.22313176020818193 8
1 2 15 9 0.021322974168979547 4
1 2 15 10 0.9529617808368173 2
1 2 16 1 0.5655521555153346 10
1 2 16 2 0.6761826079190089 1
1 2 16 3 0.07790677895641462 9
1 2 16 4 0.09629748330379118 6
1 2 16 5 0.9512854702260058 7
1 2 16 6 0.10062756381150562 6
1 2 16 7 0.4450926386523193 6
1 2 16 8 0.05405819970473902 8
1 2 16 9 0.09621755623841444 7
1 2 16 10 0.9471021275362954 10
1 2 17 1 0.13438546389999106 1
1 2 17 2 0.7569875978253463 4
1 2 17 3 0.5465635633307321 8
1 2 17 4 0.18870216802387618 9
1 2 17 5 0.8396585750854105 4
1 2 17 6 0.1315791138875072 9
1 2 17 7 0.7125964929397557 1
1 2 17 8 0.24758329029381942 9
1 2 17 9 0.37459492039623155 1
1 2 17 10 0.1162727625000578 8
1 2 18 1 0.10278444091294026 4
1 2 18 2 0.7973712267626978 6
1 2 18 3 0.4551418064622488 8
1 2 18 4 0.5974497757115667 8
1 2 18 5 0.19904755559177578 9
1 2 18 6 0.8584676950787881 2
1 2 18 7 0.07408680627648734 1
1 2 18 8 0.711242697470295 10
1 2 18 9 0.7169654165732011 4
1 2 18 10 0.24118129477104577 5
1 3 1 1 0.7170040296045899 7
1 3 1 2 0.818716104411301 6
1 3 1 3 0.38094509659335685 10
1 3 1 4 0.9134742093957253 7
1 3 1 5 0.31564496058065195 5
1 3 1 6 0.04214391284068564 6
1 3 1 7 0.1767985076749825 2
1 3 1 8 0.33337199126173434 3
1 3 1 9 0.9820424142071963 7
1 3 1 10 0.3831487270316315 5
1 3 2 1 0.045525480037225674 6
1 3 2 2 0.17627262201702454 6
1 3 2 3 0.3791149693564645 1
1 3 2 4 0.6509408347217711 2
1 3 2 5 0.3427578299981766 6
1 3 2 6 0.04535038096927779 6
1 3 2 7 0.06629035325253474 1
1 3 2 8 0.6707022572050967 9
1 3 2 9 0.35483736211129746 5
1 3 2 10 0.4920507382514584 9
1 3 3 1 0.2401083025263 10
1 3 3 2 0.5571466710634866 8
1 3 3 3 0.04581858243529757 6
1 3 3 4 0.37944572461039927 1
1 3 3 5 0.2851130945644724 10
1 3 3 6 0.809883560995216 6
1 3 3 7 0.6416180899383445 10
1 3 3 8 0.7777831412995845 1
1 3 3 9 0.979980558053924 1
1 3 3 10 0.1084723898898754 9
1 3 4 1 0.048587214589509764 3
1 3 4 2 0.6145410515393852 9
1 3 4 3 0.6045091466635365 9
1 3 4 4 0.6810871678082546 9
1 3 4 5 0.18706734671740188 8
1 3 4 6 0.0015520752654932801 8
1 3 4 7 0.4571311339856703 9
1 3 4 8 0.6799404646540363 9
1 3 4 9 0.7246662347104724 5
1 3 4 10 0.09715162455012738 5
1 3 5 1 0.31479022204683405 5
1 3 5 2 0.8899266193723984 1
1 3 5 3 0.631050451347778 2
1 3 5 4 0.008791734663312734 10
1 3 5 5 0.32429703626818074 7
1 3 5 6 0.8677630575717733 8
1 3 5 7 0.037440383492719054 7
1 3 5 8 0.7764176044786792 8
1 3 5 9 0.7970265382429508 5
1 3 5 10 0.23235489595276748 6
1 3 6 1 0.1095465855582628 2
1 3 6 2 0.2796058755265375 2
1 3 6 3 0.3415018052047336 6
1 3 6 4 0.7354635331958393 10
1 3 6 5 0.7110769166733727 7
1 3 6 6 0.5677948314403921 2
1 3 6 7 0.3287595735419109 5
1 3 6 8 0.06297793131193619 5
1 3 6 9 0.28478423552375276 9
1 3 6 10 0.050765506450959896 1
1 3 7 1 0.10368873459786498 2
1 3 7 2 0.33022325968486455 3
1 3 7 3 0.6608014995890386 3
1 3 7 4 0.8360722036858107 3
1 3 7 5 0.2037471585905556 6
1 3 7 6 0.8514154208278091 10
1 3 7 7 0.6611432527822703 8
1 3 7 8 0.012397542256526228 9
1 3 7 9 0.4902768140760023 7
1 3 7 10 0.3730681004890094 8
1 3 8 1 0.7043373426129499 2
1 3 8 2 0.5375586357998114 1
1 3 8 3 0.8417409572292605 6
1 3 8 4 0.29940817772809214 9
1 3 8 5 0.3780000957521412 3
1 3 8 6 0.5919310871515943 4
1 3 8 7 0.550860133992192 6
1 3 8 8 0.3165435077911145 5
1 3 8 9 0.7137755895983644 8
1 3 8 10 0.6288064555193824 1
1 3 9 1 0.5978383215669374 4
1 3 9 2 0.8215924149964583 2
1 3 9 3 0.5178122947262132 3
1 3 9 4 0.8596985633395735 4
1 3 9 5 0.1368758646740439 4
1 3 9 6 0.648791214461363 3
1 3 9 7 0.2701281077573806 8
1 3 9 8 0.22757510431339356 10
1 3 9 9 0.29366630865191434 8
1 3 9 10 0.03201262735885091 4
1 3 10 1 0.19412949646667477 7
1 3 10 2 0.13372410352774033 6
1 3 10 3 0.7571954787160748 3
1 3 10 4 0.10297712522837665 1
1 3 10 5 0.07324290332646721 5
1 3 10 6 0.5616518150907256 8
1 3 10 7 0.3627958929057252 4
1 3 10 8 0.9373423509512326 3
1 3 10 9 0.3768236433509936 3
1 3 10 10 0.19849398183070943 8
1 3 11 1 0.06661804506508295 10
1 3 11 2 0.09017842544005028 4
1 3 11 3 0.3333380846807099 6
1 3 11 4 0.8717764458606528 5
1 3 11 5 0.5514020143092433 5
1 3 11 6 0.00786275493768418 9
1 3 11 7 0.09693435342722712 9
1 3 11 8 0.3424312054857217 10
1 3 11 9 0.5627430084829139 5
1 3 11 10 0.6953239523524178 2
1 3 12 1 0.8420146523857543 4
1 3 12 2 0.23128485424242073 1
1 3 12 3 0.005326123888171885 6
1 3 12 4 0.21155017589752967 6
1 3 12 5 0.20850828016204748 7
1 3 12 6 0.06376250257315907 8
1 3 12 7 0.10439461209546619 5
1 3 12 8 0.42356797296326876 2
1 3 12 9 0.5240476974447605 2
1 3 12 10 0.5525140242428105 6
1 3 13 1 0.9082702499972886 10
1 3 13 2 0.48478406590985923 4
1 3 13 3 0.8928728906542246 7
1 3 13 4 0.7745236213051311 4
1 3 13 5 0.6490841172823931 6
1 3 13 6 0.7988258411504766 9
1 3 13 7 0.46299610987203865 3
1 3 13 8 0.640138154839627 8
1 3 13 9 0.6580097679899761 8
1 3 13 10 0.6147468088548511 2
1 3 14 1 0.21265755070714232 7
1 3 14 2 0.8364076805509268 2
1 3 14 3 0.6570816285269626 10
1 3 14 4 0.3575166511066825 5
1 3 14 5 0.25359573841934036 4
1 3 14 6 0.4500716660186823 10
1 3 14 7 0.18307818341056636 8
1 3 14 8 0.1572611281610592 4
1 3 14 9 0.8368940280266947 7
1 3 14 10 0.5586613081771805 6
1 3 15 1 0.16334623108824753 3
1 3 15 2 0.9818463727085527 1
1 3 15 3 0.7316900350649805 4
1 3 15 4 0.5600393094925522 2
1 3 15 5 0.3013956600265538 5
1 3 15 6 0.7293420380601926 2
1 3 15 7 0.6328311145017079 2
1 3 15 8 0.4021570408582411 2
1 3 15 9 0.8792032382499025 10
1 3 15 10 0.28868766993570893 9
1 3 16 1 0.5832698788568274 8
1 3 16 2 0.3547503328831697 3
1 3 16 3 0.3415835923765862 3
1 3 16 4 0.474464736032961 3
1 3 16 5 0.5180124174098893 9
1 3 16 6 0.9210437699847585 10
1 3 16 7 0.895560580373705 5
1 3 16 8 0.6753470792643221 9
1 3 16 9 0.3963005619160167 6
1 3 16 10 0.958465721917641 3
1 3 17 1 0.40239790179007806 5
1 3 17 2 0.5242997616964087 7
1 3 17 3 0.6206952839624972 8
1 3 17 4 0.7542841326370449 1
1 3 17 5 0.6191172969772257 8
1 3 17 6 0.9769793108805187 8
1 3 17 7 0.5119260365448389 2
1 3 17 8 0.23900305150661438 2
1 3 17 9 0.9743616619434339 3
1 3 17 10 0.31973450213010735 6
1 3 18 1 0.9711713823095312 4
1 3 18 2 0.841580509545507 5
1 3 18 3 0.15188879279750478 5
1 3 18 4 0.9771439341881197 5
1 3 18 5 0.6235084077599695 2
1 3 18 6 0.65913669681392 10
1 3 18 7 0.010344698630008975 10
1 3 18 8 0.32920059956812353 9
1 3 18 9 0.7758514376283299 3
1 3 18 10 0.1272547562484604 9
1 4 1 1 0.5778845802952465 3
1 4 1 2 0.6688946006089188 10
1 4 1 3 0.5336108223709962 8
1 4 1 4 0.19095946905515027 2
1 4 1 5 0.48256362472119196 1
1 4 1 6 0.6658858761145846 4
1 4 1 7 0.4941277061700341 8
1 4 1 8 0.6389318491318853 2
1 4 1 9 0.03141625192206399 3
1 4 1 10 0.6103418697754315 1
1 4 2 1 0.25573505005636255 7
1 4 2 2 0.6284679438051936 1
1 4 2 3 0.20189674988529693 4
1 4 2 4 0.25660952872975673 7
1 4 2 5 0.8327360882078835 10
1 4 2 6 0.65976652517909 5
1 4 2 7 0.3002063162723645 1
1 4 2 8 0.6245003768776894 10
1 4 2 9 0.0030304775528858796 5
1 4 2 10 0.5773491430922897 6
1 4 3 1 0.1408783056327081 4
1 4 3 2 0.7039658819317769 9
1 4 3 3 0.7932620724111181 5
1 4 3 4 0.7814518965362091 5
1 4 3 5 0.958614566775153 9
1 4 3 6 0.8426318084791226 9
1 4 3 7 0.3051897921012877 1
1 4 3 8 0.09657622747212657 7
1 4 3 9 0.7956830960422401 10
1 4 3 10 0.6134783937865094 10
1 4 4 1 0.06434415410379235 5
1 4 4 2 0.445820659970817 4
1 4 4 3 0.9377133493958439 5
1 4 4 4 0.10723654104892444 2
1 4 4 5 0.143688407256243 8
1 4 4 6 0.5123979166333901 8
1 4 4 7 0.010917875543855704 2
1 4 4 8 0.20278326257095014 1
1 4 4 9 0.950577559864691 7
1 4 4 10 0.3263266172240412 2
1 4 5 1 0.018855985454594104 8
1 4 5 2 0.9820223280818602 1
1 4 5 3 0.7921752799198734 6
1 4 5 4 0.5278327978439469 10
1 4 5 5 0.3576460179932117 1
1 4 5 6 0.40208433599135895 7
1 4 5 7 0.815556308544839 4
1 4 5 8 0.08799325694367299 5
1 4 5 9 0.6193786487946414 4
1 4 5 10 0.0819095560614369 3
1 4 6 1 0.0030251352571271095 4
1 4 6 2 0.9389849039726376 5
1 4 6 3 0.6594532359975546 8
1 4 6 4 0.5678643867593492 10
1 4 6 5 0.804545771474489 6
1 4 6 6 0.10238332284510787 4
1 4 6 7 0.5121527561771416 10
1 4 6 8 0.45623817474499384 9
1 4 6 9 0.3903745414728974 9
1 4 6 10 0.2743754292782875 9
1 4 7 1 0.4700468266862625 3
1 4 7 2 0.8201170260017354 8
1 4 7 3 0.013153698100232702 10
1 4 7 4 0.7085566923874899 3
1 4 7 5 0.48593946438021307 4
1 4 7 6 0.8234726816181575 8
1 4 7 7 0.1706934543648515 5
1 4 7 8 0.3548239401334965 2
1 4 7 9 0.6045056123770123 3
1 4 7 10 0.46907874077776646 3
1 4 8 1 0.21241191264426207 6
1 4 8 2 0.22795299049285522 3
1 4 8 3 0.9601970234460538 9
1 4 8 4 0.6826875331677588 8
1 4 8 5 0.6319644253840052 7
1 4 8 6 0.803532444486853 1
1 4 8 7 0.031483260988505846 6
1 4 8 8 0.24891164884055272 9
1 4 8 9 0.2249045480360672 1
1 4 8 10 0.21429622153034456 5
1 4 9 1 0.5081123518900467 10
1 4 9 2 0.40157019886656564 9
1 4 9 3 0.8620501510293792 7
1 4 9 4 0.6620942537137015 10
1 4 9 5 0.5561919170959545 6
1 4 9 6 0.062348207313834614 7
1 4 9 7 0.09770764497148454 10
1 4 9 8 0.26226771089107515 7
1 4 9 9 0.06253011450102541 7
1 4 9 10 0.49639296908334074 10
1 4 10 1 0.2631385148065222 10
1 4 10 2 0.4167988905001456 5
1 4 10 3 0.15371510650292608 9
1 4 10 4 0.05306007414470304 8
1 4 10 5 0.8974250910077217 3
1 4 10 6 0.1783736471896964 7
1 4 10 7 0.7090204041551526 4
1 4 10 8 0.6795663811221804 5
1 4 10 9 0.6091139209593758 7
1 4 10 10 0.7956650993915426 1
1 4 11 1 0.6693488051923058 2
1 4 11 2 0.4403585140526234 6
1 4 11 3 0.9646490031061606 6
1 4 11 4 0.18087567142564764 1
1 4 11 5 0.9984611016548158 6
1 4 11 6 0.0503159719499946 5
1 4 11 7 0.7459572380577542 7
1 4 11 8 0.6939138197346327 7
1 4 11 9 0.9484562221679087 7
1 4 11 10 0.11113282918723888 6
1 4 12 1 0.40880563617176546 6
1 4 12 2 0.9970934024796799 6
1 4 12 3 0.5775150039872688 5
1 4 12 4 0.7868519477631526 8
1 4 12 5 0.11436474756051496 5
1 4 12 6 0.00618722072174005 4
1 4 12 7 0.38631367861609767 6
1 4 12 8 0.27842985335539716 7
1 4 12 9 0.9494700612073179 8
1 4 12 10 0.3301206092664102 9
1 4 13 1 0.5064850916668072 1
1 4 13 2 0.2033390170745507 10
1 4 13 3 0.04916531783394662 9
1 4 13 4 0.189464842172398 3
1 4 13 5 0.2231321179999658 6
1 4 13 6 0.638586701910145 8
1 4 13 7 0.15394567462351283 1
1 4 13 8 0.6687721760517543 8
1 4 13 9 0.43549683333846034 9
1 4 13 10 0.682949104108361 10
1 4 14 1 0.07315819139696722 3
1 4 14 2 0.6458440272419539 9
1 4 14 3 0.5669606010990842 1
1 4 14 4 0.9814052666908689 1
1 4 14 5 0.5999837484207162 1
1 4 14 6 0.8809403201338866 5
1 4 14 7 0.5904700988909983 9
1 4 14 8 0.8342882185698061 9
1 4 14 9 0.18863186107099272 9
1 4 14 10 0.9421703874856 4
1 4 15 1 0.42218510353839256 7
1 4 15 2 0.31107153594633163 3
1 4 15 3 0.18715859516409206 9
1 4 15 4 0.4837295201784456 9
1 4 15 5 0.6178952548792733 6
1 4 15 6 0.5287205613368399 6
1 4 15 7 0.883711711725204 6
1 4 15 8 0.54295138507911 6
1 4 15 9 0.4254999954697273 6
1 4 15 10 0.9250421240185973 9
1 4 16 1 0.05301161308013802 4
1 4 16 2 0.14548286814471534 8
1 4 16 3 0.7652045049293487 10
1 4 16 4 0.5214302148178901 3
1 4 16 5 0.26948524609345714 6
1 4 16 6 0.4460035062168216 9
1 4 16 7 0.40475981254204185 9
1 4 16 8 0.7990150217929233 9
1 4 16 9 0.6753436688457595 7
1 4 16 10 0.5641054599643446 1
1 4 17 1 0.7736965517718568 10
1 4 17 2 0.35313813859544296 7
1 4 17 3 0.9675801327933137 1
1 4 17 4 0.26914844596173215 2
1 4 17 5 0.4450710309230195 1
1 4 17 6 0.17318947643490568 1
1 4 17 7 0.39433282814433823 8
1 4 17 8 0.550706920045185 7
1 4 17 9 0.3093872093210245 5
1 4 17 10 0.7099154510963094 6
1 4 18 1 0.625891827402507 1
1 4 18 2 0.12227834005227256 8
1 4 18 3 0.8357653811150634 6
1 4 18 4 0.49364050362930445 10
1 4 18 5 0.929747760408194 2
1 4 18 6 0.06417206233006856 5
1 4 18 7 0.3430354881763409 2
1 4 18 8 0.7725141825288722 9
1 4 18 9 0.048109920273022966 3
1 4 18 10 0.07836005235924648 5
1 5 1 1 0.9442640952241477 4
1 5 1 2 0.05186773778974085 1
1 5 1 3 0.6267462314248059 5
1 5 1 4 0.6191346183170289 1
1 5 1 5 0.9351248081958564 6
1 5 1 6 0.19642625545222914 8
1 5 1 7 0.8625489238570283 4
1 5 1 8 0.3837603934074605 7
1 5 1 9 0.5228468636314842 7
1 5 1 10 0.48180676494580754 1
1 5 2 1 0.556891915797541 6
1 5 2 2 0.9717544373627359 5
1 5 2 3 0.6922807740575805 1
1 5 2 4 0.8938738083620384 5
1 5 2 5 0.19074257941098327 7
1 5 2 6 0.6838185121039924 10
1 5 2 7 0.7755359098190622 9
