"Date Time, GMT-11:00","Abs Pres, kPa","Temp, °C","Coupler Detached","End Of File"
08/04/18 02:00:00 AM,101.233,24.738,,
08/04/18 02:15:00 AM,101.233,24.738,,
08/04/18 02:30:00 AM,101.233,24.738,,
08/04/18 02:45:00 AM,101.216,24.738,,
08/04/18 03:00:00 AM,101.199,24.738,,
08/04/18 03:15:00 AM,101.195,24.641,,
08/04/18 03:30:00 AM,101.212,24.641,,
08/04/18 03:45:00 AM,101.212,24.641,,
08/04/18 04:00:00 AM,101.192,24.545,,
08/04/18 04:15:00 AM,101.192,24.545,,
08/04/18 04:30:00 AM,101.192,24.545,,
08/04/18 04:45:00 AM,101.171,24.448,,
08/04/18 05:00:00 AM,101.188,24.448,,
08/04/18 05:15:00 AM,101.188,24.448,,
08/04/18 05:30:00 AM,101.205,24.448,,
08/04/18 05:45:00 AM,101.201,24.351,,
08/04/18 06:00:00 AM,101.234,24.351,,
08/04/18 06:15:00 AM,101.234,24.351,,
08/04/18 06:30:00 AM,101.234,24.351,,
08/04/18 06:45:00 AM,101.251,24.351,,
08/04/18 07:00:00 AM,101.264,24.255,,
08/04/18 07:15:00 AM,101.264,24.255,,
08/04/18 07:30:00 AM,101.281,24.255,,
08/04/18 07:45:00 AM,101.281,24.255,,
08/04/18 08:00:00 AM,101.298,24.255,,
08/04/18 08:15:00 AM,101.298,24.255,,
08/04/18 08:30:00 AM,101.298,24.255,,
08/04/18 08:45:00 AM,101.335,24.351,,
08/04/18 09:00:00 AM,101.319,24.351,,
08/04/18 09:15:00 AM,101.339,24.448,,
08/04/18 09:30:00 AM,101.326,24.545,,
08/04/18 09:45:00 AM,101.330,24.641,,
08/04/18 10:00:00 AM,101.321,24.835,,
08/04/18 10:15:00 AM,101.312,25.028,,
08/04/18 10:30:00 AM,101.303,25.222,,
08/04/18 10:45:00 AM,101.277,25.416,,
08/04/18 11:00:00 AM,101.288,25.708,,
08/04/18 11:15:00 AM,101.262,25.902,,
08/04/18 11:30:00 AM,101.257,26.195,,
08/04/18 11:45:00 AM,101.231,26.390,,
08/04/18 12:00:00 PM,101.205,26.585,,
08/04/18 12:15:00 PM,101.213,26.781,,
08/04/18 12:30:00 PM,101.204,26.977,,
08/04/18 12:45:00 PM,101.191,27.075,,
08/04/18 01:00:00 PM,101.182,27.272,,
08/04/18 01:15:00 PM,101.203,27.370,,
08/04/18 01:30:00 PM,101.156,27.468,,
08/04/18 01:45:00 PM,101.126,27.567,,
08/04/18 02:00:00 PM,101.101,27.764,,
08/04/18 02:15:00 PM,101.084,27.764,,
08/04/18 02:30:00 PM,101.101,27.764,,
08/04/18 02:45:00 PM,101.059,27.567,,
08/04/18 03:00:00 PM,101.051,27.370,,
08/04/18 03:15:00 PM,101.068,27.370,,
08/04/18 03:30:00 PM,101.068,27.370,,
08/04/18 03:45:00 PM,101.073,27.075,,
08/04/18 04:00:00 PM,101.058,26.683,,
08/04/18 04:15:00 PM,101.067,26.488,,
08/04/18 04:30:00 PM,101.076,26.292,,
08/04/18 04:45:00 PM,101.089,26.195,,
08/04/18 05:00:00 PM,101.081,26.000,,
08/04/18 05:15:00 PM,101.128,25.902,,
08/04/18 05:30:00 PM,101.120,25.708,,
08/04/18 05:45:00 PM,101.133,25.610,,
08/04/18 06:00:00 PM,101.129,25.513,,
08/04/18 06:15:00 PM,101.142,25.416,,
08/04/18 06:30:00 PM,101.155,25.319,,
08/04/18 06:45:00 PM,101.185,25.222,,
08/04/18 07:00:00 PM,101.198,25.125,,
08/04/18 07:15:00 PM,101.198,25.125,,
08/04/18 07:30:00 PM,101.211,25.028,,
08/04/18 07:45:00 PM,101.241,24.931,,
08/04/18 08:00:00 PM,101.224,24.931,,
08/04/18 08:15:00 PM,101.237,24.835,,
08/04/18 08:30:00 PM,101.233,24.738,,
08/04/18 08:45:00 PM,101.246,24.641,,
08/04/18 09:00:00 PM,101.242,24.545,,
08/04/18 09:15:00 PM,101.276,24.545,,
08/04/18 09:30:00 PM,101.272,24.448,,
08/04/18 09:45:00 PM,101.268,24.351,,
08/04/18 10:00:00 PM,101.268,24.351,,
08/04/18 10:15:00 PM,101.247,24.255,,
08/04/18 10:30:00 PM,101.247,24.255,,
08/04/18 10:45:00 PM,101.227,24.158,,
08/04/18 11:00:00 PM,101.210,24.158,,
08/04/18 11:15:00 PM,101.206,24.062,,
08/04/18 11:30:00 PM,101.223,24.062,,
08/04/18 11:45:00 PM,101.206,24.062,,
08/05/18 12:00:00 AM,101.186,23.966,,
08/05/18 12:15:00 AM,101.186,23.966,,
08/05/18 12:30:00 AM,101.202,23.966,,
08/05/18 12:45:00 AM,101.186,23.966,,
08/05/18 01:00:00 AM,101.202,23.966,,
08/05/18 01:15:00 AM,101.202,23.966,,
08/05/18 01:30:00 AM,101.169,23.966,,
08/05/18 01:45:00 AM,101.135,23.966,,
08/05/18 02:00:00 AM,101.118,23.966,,
08/05/18 02:15:00 AM,101.114,23.869,,
08/05/18 02:30:00 AM,101.098,23.869,,
08/05/18 02:45:00 AM,101.098,23.869,,
08/05/18 03:00:00 AM,101.077,23.773,,
08/05/18 03:15:00 AM,101.060,23.773,,
08/05/18 03:30:00 AM,101.077,23.773,,
08/05/18 03:45:00 AM,101.060,23.773,,
08/05/18 04:00:00 AM,101.023,23.677,,
08/05/18 04:15:00 AM,101.053,23.581,,
08/05/18 04:30:00 AM,101.053,23.581,,
08/05/18 04:45:00 AM,101.053,23.581,,
08/05/18 05:00:00 AM,101.069,23.581,,
08/05/18 05:15:00 AM,101.053,23.581,,
08/05/18 05:30:00 AM,101.053,23.581,,
08/05/18 05:45:00 AM,101.053,23.581,,
08/05/18 06:00:00 AM,101.049,23.484,,
08/05/18 06:15:00 AM,101.049,23.484,,
08/05/18 06:30:00 AM,101.062,23.388,,
08/05/18 06:45:00 AM,101.096,23.388,,
08/05/18 07:00:00 AM,101.112,23.388,,
08/05/18 07:15:00 AM,101.129,23.388,,
08/05/18 07:30:00 AM,101.150,23.484,,
08/05/18 07:45:00 AM,101.150,23.484,,
08/05/18 08:00:00 AM,101.133,23.484,,
08/05/18 08:15:00 AM,101.170,23.581,,
08/05/18 08:30:00 AM,101.187,23.581,,
08/05/18 08:45:00 AM,101.212,23.773,,
08/05/18 09:00:00 AM,101.249,23.869,,
08/05/18 09:15:00 AM,101.253,23.966,,
08/05/18 09:30:00 AM,101.257,24.062,,
08/05/18 09:45:00 AM,101.277,24.158,,
08/05/18 10:00:00 AM,101.268,24.351,,
08/05/18 10:15:00 AM,101.272,24.448,,
08/05/18 10:30:00 AM,101.263,24.641,,
08/05/18 10:45:00 AM,101.267,24.738,,
08/05/18 11:00:00 AM,101.254,24.835,,
08/05/18 11:15:00 AM,101.241,24.931,,
08/05/18 11:30:00 AM,101.194,25.028,,
08/05/18 11:45:00 AM,101.181,25.125,,
08/05/18 12:00:00 PM,101.181,25.125,,
08/05/18 12:15:00 PM,101.155,25.319,,
08/05/18 12:30:00 PM,101.112,25.513,,
08/05/18 12:45:00 PM,101.112,25.513,,
08/05/18 01:00:00 PM,101.078,25.513,,
08/05/18 01:15:00 PM,101.078,25.513,,
08/05/18 01:30:00 PM,101.065,25.610,,
08/05/18 01:45:00 PM,101.065,25.610,,
08/05/18 02:00:00 PM,101.032,25.610,,
08/05/18 02:15:00 PM,101.019,25.708,,
08/05/18 02:30:00 PM,100.989,25.805,,
08/05/18 02:45:00 PM,100.976,25.902,,
08/05/18 03:00:00 PM,100.955,25.805,,
08/05/18 03:15:00 PM,100.922,25.805,,
08/05/18 03:30:00 PM,100.926,25.902,,
08/05/18 03:45:00 PM,100.929,26.000,,
08/05/18 04:00:00 PM,100.929,26.000,,
08/05/18 04:15:00 PM,100.922,25.805,,
08/05/18 04:30:00 PM,100.935,25.708,,
08/05/18 04:45:00 PM,100.927,25.513,,
08/05/18 05:00:00 PM,100.936,25.319,,
08/05/18 05:15:00 PM,100.962,25.125,,
08/05/18 05:30:00 PM,100.984,24.835,,
08/05/18 05:45:00 PM,100.993,24.641,,
08/05/18 06:00:00 PM,101.003,24.448,,
08/05/18 06:15:00 PM,101.016,24.351,,
08/05/18 06:30:00 PM,101.012,24.255,,
08/05/18 06:45:00 PM,101.042,24.158,,
08/05/18 07:00:00 PM,101.055,24.062,,
08/05/18 07:15:00 PM,101.101,23.966,,
08/05/18 07:30:00 PM,101.081,23.869,,
08/05/18 07:45:00 PM,101.098,23.869,,
08/05/18 08:00:00 PM,101.131,23.869,,
08/05/18 08:15:00 PM,101.131,23.869,,
08/05/18 08:30:00 PM,101.148,23.869,,
08/05/18 08:45:00 PM,101.161,23.773,,
08/05/18 09:00:00 PM,101.161,23.773,,
08/05/18 09:15:00 PM,101.178,23.773,,
08/05/18 09:30:00 PM,101.195,23.773,,
08/05/18 09:45:00 PM,101.195,23.773,,
08/05/18 10:00:00 PM,101.195,23.773,,
08/05/18 10:15:00 PM,101.174,23.677,,
08/05/18 10:30:00 PM,101.174,23.677,,
08/05/18 10:45:00 PM,101.157,23.677,,
08/05/18 11:00:00 PM,101.174,23.677,,
08/05/18 11:15:00 PM,101.174,23.677,,
08/05/18 11:30:00 PM,101.157,23.677,,
08/05/18 11:45:00 PM,101.141,23.677,,
08/06/18 12:00:00 AM,101.154,23.581,,
08/06/18 12:15:00 AM,101.137,23.581,,
08/06/18 12:30:00 AM,101.154,23.581,,
08/06/18 12:45:00 AM,101.154,23.581,,
08/06/18 01:00:00 AM,101.133,23.484,,
08/06/18 01:15:00 AM,101.099,23.484,,
08/06/18 01:30:00 AM,101.112,23.388,,
08/06/18 01:45:00 AM,101.112,23.388,,
08/06/18 02:00:00 AM,101.096,23.388,,
08/06/18 02:15:00 AM,101.096,23.388,,
08/06/18 02:30:00 AM,101.079,23.388,,
08/06/18 02:45:00 AM,101.079,23.388,,
08/06/18 03:00:00 AM,101.075,23.292,,
08/06/18 03:15:00 AM,101.109,23.292,,
08/06/18 03:30:00 AM,101.092,23.292,,
08/06/18 03:45:00 AM,101.092,23.292,,
08/06/18 04:00:00 AM,101.075,23.292,,
08/06/18 04:15:00 AM,101.092,23.292,,
08/06/18 04:30:00 AM,101.092,23.292,,
08/06/18 04:45:00 AM,101.092,23.292,,
08/06/18 05:00:00 AM,101.092,23.292,,
08/06/18 05:15:00 AM,101.109,23.292,,
08/06/18 05:30:00 AM,101.142,23.292,,
08/06/18 05:45:00 AM,101.125,23.292,,
08/06/18 06:00:00 AM,101.142,23.292,,
08/06/18 06:15:00 AM,101.155,23.196,,
08/06/18 06:30:00 AM,101.172,23.196,,
08/06/18 06:45:00 AM,101.223,23.196,,
08/06/18 07:00:00 AM,101.239,23.196,,
08/06/18 07:15:00 AM,101.256,23.196,,
08/06/18 07:30:00 AM,101.256,23.196,,
08/06/18 07:45:00 AM,101.290,23.196,,
